ev.MatchId,ev.CalculatedFrame,ev.X-Source-Position,ev.EventTime,ev.Y-Source-Position,ev.CalculatedTimestamp,ev.EventId,ev.X-PositionFromTracking,ev.X-Position,ev.Y-PositionFromTracking,ev.Y-Position,setpiece_parent,Team,Pressure,GoalDistanceGoalkeeper,ShotOrigin,AssistTypeShotAtGoal,AssistShotAtGoal,AngleToGoal,PlayerSpeed,TakerBallControl,CounterAttack,Player,ChanceEvaluation,SetupOrigin,TypeOfShot,TakerSetup,AfterFreeKick,DistanceToGoal,InsideBox,SignificanceEvaluation,BuildUp,AssistAction,xG,BallPossessionPhase,AmountOfDefenders,ShotCondition,outcome,out.Placing,out.PitchMarking,ExtendedTypeOfShot,out.CurrentResult,out.GoalZone,out.RefDecisionEvaluation,out.Assist,out.AssistType,out.Solo,out.SaveEvaluation,out.GoalKeeper,out.SaveType,out.SaveResult,out.Player,out.GoalPrevented,ShotContribution,out.Location,SitterContribution,out.BlockedByOwnTeam,Penalty.Team,Penalty.CausingPlayer,Penalty.GoalkeeperBehaviour,Penalty.DecisionTimestamp,Penalty.ProspectiveTaker,Penalty.RefDecisionEvaluation,Penalty.RetakenPenalty,Penalty.PlayersInBox,Penalty.GoalkeeperMovement,PenaltyDirection,PenaltyExecution,src_file,out.DeflectionKeeper,ev.EndFrame,ev.StartFrame,FreeKick.DecisionTimestamp,FreeKick.Team,FreeKick.ExecutionMode,DirectFreeKickIntention,Rotation,out.AssistContribution,Penalty.FouledPlayer,ShotAssistFouledPlayer,out.AssistFouledPlayer,out.Error,out.DeflectionPlayer,goal
DFL-MAT-J03WOY,115688.0,98.39,2022-09-10 21:44:13.911000+02:00,28.28,2022-09-10T21:44:14.400+02:00,18233800000897,98.49,98.11,28.2,28.56,openPlay,DFL-CLU-00000P,0.72,1.26,3,direct,DFL-OBJ-00028V,37.27,16.11,direct,0,DFL-OBJ-002FXT,chance,insideRight,rightLeg,otherPassFromOpenPlay,0,8.72,1,average,passOpenPlay,otherPassFromOpenPlay,0.2743,897,1.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-0028KZ,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOY,122556.0,7.01,2022-09-10 21:48:49.280000+02:00,37.51,2022-09-10T21:48:49.120+02:00,18233800000971,7.08,7.01,38.36,37.51,openPlay,DFL-CLU-00000Q,1.32,1.56,3,direct,DFL-OBJ-002FXA,42.92,11.88,volley,0,DFL-OBJ-0025BB,chance,right,head,crossFromOpenPlay,0,8.31,1,,crossOpenPlay,crossFromOpenPlay,0.1451,971,2.0,notComplicated,SuccessfulShot,,,frontalVolley,2:1,7,correct,DFL-OBJ-002FXA,direct,false,,,,,,,47427,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,DFL-OBJ-0028FW,,,,,,,,DFL-OBJ-0001IG,,,,,,1
DFL-MAT-J03WOY,125630.0,88.97,2022-09-10 21:50:51.473000+02:00,27.78,2022-09-10T21:50:52.080+02:00,18233800001002,88.76,88.97,26.31,27.78,openPlay,DFL-CLU-00000P,0.78,3.35,3,direct,DFL-OBJ-002G5J,21.01,15.85,direct,0,DFL-OBJ-00028V,chance,insideRight,leftLeg,otherPassFromOpenPlay,0,17.97,1,decent,passOpenPlay,otherPassFromOpenPlay,0.0704,1002,1.0,notComplicated,ShotWide,near,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOY,128217.0,85.76,2022-09-10 21:52:35.745000+02:00,14.34,2022-09-10T21:52:35.560+02:00,18233800001023,85.81,86.02,13.09,13.68,openPlay,DFL-CLU-00000P,0.23,1.93,10,others,DFL-OBJ-0000F8,10.06,21.78,direct,0,DFL-OBJ-0000NZ,chance,insideRight,rightLeg,otherPassFromOpenPlay,0,28.38,0,average,passOpenPlay,otherPassFromOpenPlay,0.0247,1023,0.0,notComplicated,ShotWide,far,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOY,131095.0,91.27,2022-09-10 21:54:28.932000+02:00,52.45,2022-09-10T21:54:30.680+02:00,18233800001057,84.62,84.46,51.11,51.35,openPlay,DFL-CLU-00000P,0.77,1.88,7,indirect,DFL-OBJ-002GM1,12.12,12.42,dribblingLess10m,0,DFL-OBJ-002FXT,chance,left,rightLeg,oppositionDefensiveAction,0,26.61,0,none,passOpenPlay,otherPassFromOpenPlay,0.0198,1057,2.0,notComplicated,ShotWide,far,over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOY,142843.0,28.05,2022-09-10 22:02:18.111000+02:00,32.6,2022-09-10T22:02:20.600+02:00,18233800001164,19.85,19.04,25.37,25.47,openPlay,DFL-CLU-00000Q,1.05,2.56,8,others,DFL-OBJ-0025BB,17.71,5.71,dribblingLess10m,0,DFL-OBJ-J01GG9,none,right,leftLeg,teammateAction,0,21.64,0,none,lossOfPossession,teammateAction,0.0191,1164,3.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-002GMO,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOY,147788.0,89.97,2022-09-10 22:05:38.360000+02:00,26.08,2022-09-10T22:05:38.400+02:00,18233800001217,97.23,98.09,25.5,27.08,openPlay,DFL-CLU-00000P,0.71,3.36,3,direct,DFL-OBJ-J01H9X,25.5,19.28,dribblingLess10m,0,DFL-OBJ-0026RH,chance,right,rightLeg,otherPassFromOpenPlay,0,11.52,1,,passOpenPlay,otherPassFromOpenPlay,0.2686,1217,1.0,notComplicated,SuccessfulShot,,,,3:1,13,correct,DFL-OBJ-J01H9X,direct,false,,,,,,,51273,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,DFL-OBJ-002FZB,,,,,,,,DFL-OBJ-00028V,,,,DFL-OBJ-00286X,,1
DFL-MAT-J03WOY,151616.0,11.62,2022-09-10 22:08:11.362000+02:00,30.49,2022-09-10T22:08:11.520+02:00,18233800001240,11.71,11.62,30.45,30.49,openPlay,DFL-CLU-00000Q,1.25,0.98,3,direct,DFL-OBJ-0001IG,32.16,6.9,volley,0,DFL-OBJ-00019R,chance,right,head,longPassFromOpenPlay,0,12.24,1,average,passOpenPlay,longPassFromOpenPlay,0.0272,1240,1.0,notComplicated,ShotWide,far,left,frontalVolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOY,152959.0,37.67,2022-09-10 22:09:04.098000+02:00,67.0,2022-09-10T22:09:05.240+02:00,18233800001256,84.97,85.06,38.2,38.91,openPlay,DFL-CLU-00000P,0.62,3.24,8,indirect,DFL-OBJ-J0130T,19.88,20.68,dribblingMore10m,0,DFL-OBJ-002GM1,chance,insideLeft,rightLeg,oppositionDefensiveAction,0,20.47,0,average,run,teammateAction,0.0765,1256,2.0,notComplicated,ShotWide,far,over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOY,156406.0,41.18,2022-09-10 22:11:22.547000+02:00,33.6,2022-09-10T22:11:23.120+02:00,18233800001287,34.74,33.57,28.98,31.35,openPlay,DFL-CLU-00000Q,0.77,3.62,8,others,DFL-OBJ-0028JQ,11.79,18.43,dribblingLess10m,0,DFL-OBJ-0026ZT,none,insideRight,leftLeg,otherPassFromOpenPlay,0,35.1,0,none,passOpenPlay,otherPassFromOpenPlay,0.0202,1287,3.0,notComplicated,ShotWide,far,overCrossbarLeft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOY,163176.0,28.87,2022-09-10 22:15:52.206000+02:00,37.84,2022-09-10T22:15:53.920+02:00,18233800001334,28.55,28.87,37.5,37.84,FreeKick,DFL-CLU-00000Q,0.0,1.12,8,,,14.4,9.84,setPiece,0,DFL-OBJ-J01GG9,chance,insideRight,leftLeg,ownSetPiece,1,28.76,0,average,freeKick,,0.0717,1334,3.0,notComplicated,SavedShot,,,,,,,,,,average,DFL-OBJ-0028FW,arms,held,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,163263,163035,2022-09-10T22:15:31.245+02:00,DFL-CLU-00000Q,direct,farKeeper,other,,,,,,,0
DFL-MAT-J03WOY,164713.0,88.17,2022-09-10 22:16:59.110000+02:00,38.31,2022-09-10T22:16:55.400+02:00,18233800001353,92.49,92.98,38.51,39.12,openPlay,DFL-CLU-00000P,0.57,8.4,3,direct,DFL-OBJ-J0130T,29.26,21.11,dribblingLess10m,0,DFL-OBJ-J01H9X,sitter,insideRight,leftLeg,otherPassFromOpenPlay,0,13.3,1,decent,passOpenPlay,otherPassFromOpenPlay,0.467,1353,0.0,notComplicated,ShotWide,near,left,,,,,,,,,,,,,,,,DFL-OBJ-J0130T,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WOY,166064.0,7.71,2022-09-10 22:17:48.654000+02:00,25.07,2022-09-10T22:17:49.440+02:00,18233800001371,8.83,7.71,24.97,25.07,openPlay,DFL-CLU-00000Q,1.65,1.85,3,direct,DFL-OBJ-0025BB,23.86,19.5,volley,0,DFL-OBJ-0026ZT,chance,right,head,longPassFromOpenPlay,0,12.63,1,average,passOpenPlay,longPassFromOpenPlay,0.0211,1371,2.0,complicated,ShotWide,far,over,frontalVolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WOY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,,94.48,2022-10-15 13:09:08.156000+02:00,39.01,,18237400000125,,94.48,,39.01,openPlay,DFL-CLU-000005,,,3,direct,DFL-OBJ-J0178P,31.91,,volley,0,DFL-OBJ-0028BZ,sitter,left,leftLeg,otherPassFromOpenPlay,0,11.72,1,average,passOpenPlay,otherPassFromOpenPlay,0.5062,125,,notComplicated,SavedShot,,,frontalVolley,,,,,,,average,DFL-OBJ-0028FW,arms,held,,,,,DFL-OBJ-J0178P,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,28617.0,9.62,2022-10-15 13:13:54.996000+02:00,29.19,2022-10-15T13:13:54.000+02:00,18237400000209,9.8,9.62,29.04,29.19,openPlay,DFL-CLU-00000P,0.81,2.13,3,direct,DFL-OBJ-0026RH,33.78,5.25,controlShot,0,DFL-OBJ-0000F8,chance,left,leftLeg,otherPassFromOpenPlay,0,10.98,1,average,passOpenPlay,otherPassFromOpenPlay,0.1432,209,1.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-002G68,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,34462.0,91.98,2022-10-15 13:17:50.149000+02:00,28.99,2022-10-15T13:17:47.800+02:00,18237400000279,92.39,91.98,26.64,28.99,openPlay,DFL-CLU-000005,0.68,1.84,3,direct,DFL-OBJ-002GG4,24.8,10.34,direct,0,DFL-OBJ-0028BZ,chance,right,rightLeg,otherPassFromOpenPlay,0,14.6,1,average,passOpenPlay,otherPassFromOpenPlay,0.0934,279,2.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-002GMO,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,35462.0,88.17,2022-10-15 13:18:28.119000+02:00,35.0,2022-10-15T13:18:27.800+02:00,18237400000283,88.03,88.17,36.73,35.0,openPlay,DFL-CLU-000005,0.77,0.76,8,indirect,DFL-OBJ-0000EJ,23.77,12.72,dribblingLess10m,0,DFL-OBJ-0028T3,chance,right,rightLeg,oppositionDefensiveAction,0,17.19,0,average,cornerKick,cornerKick,0.0554,283,4.0,notComplicated,ShotWide,far,overCrossbarRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,41746.0,12.52,2022-10-15 13:22:39.040000+02:00,17.65,2022-10-15T13:22:39.160+02:00,18237400000357,13.21,12.52,16.77,17.65,openPlay,DFL-CLU-00000P,0.76,2.49,2,direct,DFL-OBJ-J01KJ5,11.92,18.5,dribblingLess10m,0,DFL-OBJ-0026RH,chance,left,leftLeg,otherPassFromOpenPlay,0,21.71,1,average,passOpenPlay,otherPassFromOpenPlay,0.0289,357,1.0,notComplicated,ShotWide,far,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,43174.0,45.39,2022-10-15 13:23:35.464000+02:00,31.99,2022-10-15T13:23:36.280+02:00,18237400000369,37.22,37.87,43.62,46.14,openPlay,DFL-CLU-00000P,0.6,3.02,9,indirect,DFL-OBJ-0000NZ,10.54,17.0,dribblingMore10m,0,DFL-OBJ-002FXT,none,right,rightLeg,oppositionDefensiveAction,0,38.44,0,none,passOpenPlay,longPassFromOpenPlay,0.0205,369,2.0,notComplicated,ShotWide,far,overCrossbarRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,47097.0,23.04,2022-10-15 13:26:13.209000+02:00,21.26,2022-10-15T13:26:13.200+02:00,18237400000411,23.44,23.04,21.86,21.26,openPlay,DFL-CLU-00000P,0.5,1.64,7,direct,DFL-OBJ-002G5J,14.09,9.02,dribblingLess10m,0,DFL-OBJ-0000F8,chance,left,rightLeg,otherPassFromOpenPlay,0,26.4,0,average,passOpenPlay,otherPassFromOpenPlay,0.0171,411,3.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-0028BZ,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,47256.0,13.23,2022-10-15 13:26:18.666000+02:00,36.31,2022-10-15T13:26:19.560+02:00,18237400000414,11.62,13.23,35.49,36.31,openPlay,DFL-CLU-00000P,1.07,1.37,3,direct,DFL-OBJ-0000NZ,34.48,9.65,volley,0,DFL-OBJ-002G5J,chance,right,rightLeg,crossFromOpenPlay,0,11.72,1,average,crossOpenPlay,crossFromOpenPlay,0.0915,414,3.0,notComplicated,BlockedShot,,,frontalVolley,,,,,,,,,,,DFL-OBJ-002G68,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,48714.0,65.02,2022-10-15 13:27:16.370000+02:00,59.88,2022-10-15T13:27:17.880+02:00,18237400000433,79.64,80.25,40.34,37.71,openPlay,DFL-CLU-000005,0.45,3.7,8,others,DFL-OBJ-002595,15.49,19.01,dribblingMore10m,0,DFL-OBJ-0000EJ,chance,left,rightLeg,teammateAction,0,26.14,0,decent,lossOfPossession,teammateAction,0.0291,433,2.0,notComplicated,SavedShot,,,,,,,,,,average,DFL-OBJ-0028FW,arms,notCleared,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,53906.0,23.44,2022-10-15 13:30:46.451000+02:00,44.13,2022-10-15T13:30:45.560+02:00,18237400000500,23.23,23.44,45.34,44.13,openPlay,DFL-CLU-00000P,0.8,2.44,9,direct,DFL-OBJ-002FXT,14.56,9.17,dribblingLess10m,0,DFL-OBJ-0000F8,chance,insideRight,rightLeg,otherPassFromOpenPlay,0,25.85,0,average,passOpenPlay,otherPassFromOpenPlay,0.0198,500,2.0,notComplicated,ShotWide,far,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,70760.0,13.83,2022-10-15 13:42:05.617000+02:00,43.43,2022-10-15T13:41:59.720+02:00,18237400000677,13.33,13.83,42.79,43.43,openPlay,DFL-CLU-00000P,0.39,3.98,4,others,DFL-OBJ-J01H9X,22.0,5.98,dribblingLess10m,0,DFL-OBJ-0000F8,chance,left,rightLeg,teammateAction,0,15.97,1,decent,passOpenPlay,teammateAction,0.1423,677,1.0,notComplicated,SavedShot,,,,,,,,,,average,DFL-OBJ-0001HW,arms,notCleared,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,73431.0,49.49,2022-10-15 13:43:46.441000+02:00,35.3,2022-10-15T13:43:46.560+02:00,18237400000708,87.39,87.87,36.4,38.01,openPlay,DFL-CLU-000005,0.9,3.55,8,others,DFL-OBJ-002FYC,23.08,15.07,dribblingMore10m,0,DFL-OBJ-0028T3,chance,insideLeft,leftLeg,otherPassFromOpenPlay,0,17.77,0,decent,run,otherPassFromOpenPlay,0.1235,708,0.0,notComplicated,SavedShot,,,,,,,,,,average,DFL-OBJ-0028FW,arms,notCleared,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,78327.0,90.67,2022-10-15 13:47:01.459000+02:00,22.97,2022-10-15T13:47:02.400+02:00,18237400000759,88.48,90.67,20.91,22.97,openPlay,DFL-CLU-000005,1.62,15.49,4,direct,DFL-OBJ-002GG4,15.68,28.27,dribblingLess10m,1,DFL-OBJ-0028T3,chance,insideRight,rightLeg,otherPassFromOpenPlay,0,21.08,1,decent,passOpenPlay,otherPassFromOpenPlay,0.1118,759,2.0,notComplicated,ShotWide,near,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,102081.0,10.42,2022-10-15 14:04:53.524000+02:00,31.99,2022-10-15T14:04:53.200+02:00,18237400000797,9.9,9.62,31.03,32.09,openPlay,DFL-CLU-000005,0.04,3.88,3,direct,DFL-OBJ-002GG4,37.8,21.5,direct,0,DFL-OBJ-J0178P,sitter,insideRight,rightLeg,otherPassFromOpenPlay,0,10.34,1,,passOpenPlay,otherPassFromOpenPlay,0.5674,797,0.0,notComplicated,SuccessfulShot,,,,0:1,7,correct,DFL-OBJ-002GG4,direct,false,,,,,,,,,DFL-OBJ-002GG4,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,1
DFL-MAT-J03WPY,106469.0,17.23,2022-10-15 14:07:50.677000+02:00,31.09,2022-10-15T14:07:48.720+02:00,18237400000832,17.17,17.23,32.48,31.09,openPlay,DFL-CLU-000005,0.87,2.24,8,direct,DFL-OBJ-002595,23.89,17.99,direct,0,DFL-OBJ-0028T3,chance,insideRight,leftLeg,otherPassFromOpenPlay,0,17.24,0,average,passOpenPlay,otherPassFromOpenPlay,0.0739,832,5.0,notComplicated,ShotWide,far,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,111095.0,97.79,2022-10-15 14:10:55.887000+02:00,47.34,2022-10-15T14:10:53.760+02:00,18237400000860,96.93,97.79,47.3,47.34,openPlay,DFL-CLU-00000P,0.02,2.69,2,direct,DFL-OBJ-0028FW,14.49,21.79,direct,0,DFL-OBJ-0026RH,chance,insideRight,leftLeg,longPassFromOpenPlay,0,15.56,1,average,passOpenPlay,longPassFromOpenPlay,0.082,860,0.0,notComplicated,ShotWide,near,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,117616.0,66.23,2022-10-15 14:15:18.249000+02:00,37.01,2022-10-15T14:15:14.600+02:00,18237400000929,81.05,81.86,26.97,28.99,openPlay,DFL-CLU-00000P,0.6,4.77,8,,,16.04,26.68,dribblingMore10m,0,DFL-OBJ-002FXT,none,insideLeft,rightLeg,oppositionMisplacedPass,0,24.96,0,none,lossOfPossession,,0.0468,929,1.0,notComplicated,ShotWide,far,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,134380.0,92.58,2022-10-15 14:26:24.350000+02:00,23.57,2022-10-15T14:26:25.160+02:00,18237400001072,92.58,92.58,21.47,23.57,openPlay,DFL-CLU-00000P,1.27,2.32,4,direct,DFL-OBJ-J01KJ5,16.97,11.48,direct,1,DFL-OBJ-0000F8,chance,right,rightLeg,otherPassFromOpenPlay,0,17.64,1,average,passOpenPlay,otherPassFromOpenPlay,0.0242,1072,2.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-0028T3,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,,96.08,2022-10-15 14:27:18.623000+02:00,29.79,,18237400001082,,97.31,,28.86,openPlay,DFL-CLU-00000P,,,3,direct,DFL-OBJ-002GMO,37.96,,direct,0,DFL-OBJ-002FXT,none,insideLeft,rightLeg,header,0,9.25,1,none,passOpenPlay,header,0.1007,1082,,complicated,OtherShot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,144803.0,32.26,2022-10-15 14:33:19.978000+02:00,29.99,2022-10-15T14:33:22.080+02:00,18237400001144,15.36,14.99,28.37,30.85,openPlay,DFL-CLU-000005,0.48,3.15,3,others,DFL-OBJ-0026IA,23.86,16.1,dribblingMore10m,0,DFL-OBJ-002G78,chance,insideLeft,rightLeg,otherPassFromOpenPlay,0,16.36,1,average,passOpenPlay,otherPassFromOpenPlay,0.1255,1144,1.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-002GM9,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,147790.0,74.54,2022-10-15 14:35:22.163000+02:00,19.86,2022-10-15T14:35:21.560+02:00,18237400001163,72.96,74.54,20.83,19.86,openPlay,DFL-CLU-00000P,0.37,7.59,9,indirect,DFL-OBJ-0028FW,11.18,13.94,dribblingLess10m,0,DFL-OBJ-J01NQ8,none,insideLeft,rightLeg,reboundOutfieldPlayer,0,34.64,0,none,passOpenPlay,longPassFromOpenPlay,0.0387,1163,0.0,notComplicated,ShotWide,far,over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,149290.0,91.67,2022-10-15 14:36:23.722000+02:00,34.9,2022-10-15T14:36:21.560+02:00,18237400001175,92.15,91.61,32.27,32.55,openPlay,DFL-CLU-00000P,0.83,1.65,3,direct,DFL-OBJ-0000NZ,31.3,13.96,volley,0,DFL-OBJ-002FXT,chance,right,head,crossFromOpenPlay,0,12.97,1,average,crossOpenPlay,crossFromOpenPlay,0.0525,1175,1.0,notComplicated,ShotWide,far,left,frontalVolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,170093.0,85.06,2022-10-15 14:50:12.962000+02:00,23.47,2022-10-15T14:50:13.680+02:00,18237400001394,84.01,85.06,24.07,23.47,openPlay,DFL-CLU-00000P,0.71,2.68,9,indirect,DFL-OBJ-002GM9,16.29,18.99,dribblingLess10m,0,DFL-OBJ-002GM1,chance,insideLeft,rightLeg,oppositionDefensiveAction,0,23.22,0,average,passOpenPlay,header,0.0353,1394,1.0,notComplicated,BlockedShot,,,,,,,,,,,,,,DFL-OBJ-0026IA,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,170610.0,85.96,2022-10-15 14:50:36.954000+02:00,29.09,2022-10-15T14:50:34.360+02:00,18237400001400,85.89,85.96,29.27,29.09,openPlay,DFL-CLU-00000P,0.17,1.31,8,indirect,DFL-OBJ-0000NZ,20.5,12.21,direct,0,DFL-OBJ-00028V,chance,right,rightLeg,oppositionDefensiveAction,0,19.69,0,average,throwIn,throwIn,0.0718,1400,3.0,notComplicated,ShotWide,far,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,172581.0,21.34,2022-10-15 14:51:53.075000+02:00,28.48,2022-10-15T14:51:53.200+02:00,18237400001417,20.42,21.34,26.11,28.48,openPlay,DFL-CLU-000005,0.39,4.95,8,direct,DFL-OBJ-0028BZ,17.79,12.41,direct,0,DFL-OBJ-002G78,chance,insideLeft,rightLeg,oneTwo,0,21.89,0,average,passOpenPlay,oneTwo,0.089,1417,1.0,notComplicated,SavedShot,,,,,,,,,,average,DFL-OBJ-0028FW,arms,held,,,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
DFL-MAT-J03WPY,174399.0,96.08,2022-10-15 14:53:06.971000+02:00,44.13,2022-10-15T14:53:05.920+02:00,18237400001436,94.79,95.21,44.26,44.14,openPlay,DFL-CLU-00000P,0.62,1.91,2,direct,DFL-OBJ-0000NZ,20.86,11.45,volley,0,DFL-OBJ-J01CP5,chance,insideRight,leftLeg,otherPassFromOpenPlay,0,14.47,1,average,passOpenPlay,otherPassFromOpenPlay,0.0923,1436,2.0,notComplicated,BlockedShot,,,frontalVolley,,,,,,,,,,,DFL-OBJ-0001BX,false,,,,,,,,,,,,,,,,DFL_03_02_events_raw_DFL-COM-000002_DFL-MAT-J03WPY.xml,,,,,,,,,,,,,,,0
